;category;month;pageimpressions;CR;cat_id
926;Spirituosen & Schnaps;3.0;51555.0;0.214140238580157;78
927;Spirituosen & Schnaps;4.0;47630.0;0.213793827419693;78
928;Spirituosen & Schnaps;5.0;51704.0;0.217468667801331;78
929;Spirituosen & Schnaps;6.0;46161.0;0.220987413617556;78
930;Spirituosen & Schnaps;7.0;55214.0;0.203843228166769;78
931;Spirituosen & Schnaps;8.0;54880.0;0.203043002915452;78
932;Spirituosen & Schnaps;9.0;49224.0;0.215565577766943;78
933;Spirituosen & Schnaps;10.0;60300.0;0.22469320066335;78
934;Spirituosen & Schnaps;11.0;75783.0;0.241822044521858;78
935;Spirituosen & Schnaps;12.0;96599.0;0.242859656932266;78
936;Herren-Shirts;1.0;16259.0;0.187034872993419;79
937;Herren-Shirts;2.0;17255.0;0.209446537235584;79
938;Herren-Shirts;3.0;26641.0;0.193010772868886;79
939;Herren-Shirts;4.0;41301.0;0.225272995811239;79
940;Herren-Shirts;5.0;61987.0;0.228402729604595;79
941;Herren-Shirts;6.0;104116.0;0.200833685504629;79
942;Herren-Shirts;7.0;120117.0;0.174962744657292;79
943;Herren-Shirts;8.0;103288.0;0.184784292463791;79
944;Herren-Shirts;9.0;56848.0;0.189839572192513;79
945;Herren-Shirts;10.0;42971.0;0.182006469479416;79
946;Herren-Shirts;11.0;47419.0;0.176342816170733;79
947;Herren-Shirts;12.0;50471.0;0.16145905569535;79
948;VR-Brillen;1.0;77844.0;0.191202918657828;80
949;VR-Brillen;2.0;40863.0;0.188703717299268;80
950;VR-Brillen;3.0;50260.0;0.202646239554318;80
951;VR-Brillen;4.0;36173.0;0.168551129295331;80
952;VR-Brillen;5.0;39560.0;0.188422649140546;80
953;VR-Brillen;6.0;46709.0;0.203130017769595;80
954;VR-Brillen;7.0;41843.0;0.195731663599646;80
955;VR-Brillen;8.0;43386.5;0.189060700370035;80
956;VR-Brillen;9.0;44930.0;0.203115958157133;80
957;VR-Brillen;10.0;47153.0;0.212542150022268;80
958;VR-Brillen;11.0;114395.0;0.213601993094104;80
959;VR-Brillen;12.0;107757.0;0.206937832344998;80
960;Augen-, Ohren- & Nasenmedikamente;1.0;66158.0;0.301067142295716;81
961;Augen-, Ohren- & Nasenmedikamente;2.0;60818.0;0.320036831201289;81
962;Augen-, Ohren- & Nasenmedikamente;3.0;63310.0;0.32917390617596;81
963;Augen-, Ohren- & Nasenmedikamente;4.0;61108.0;0.327943968056556;81
964;Augen-, Ohren- & Nasenmedikamente;5.0;60403.0;0.386669536281311;81
965;Augen-, Ohren- & Nasenmedikamente;6.0;50553.0;0.427966688426008;81
966;Augen-, Ohren- & Nasenmedikamente;7.0;49833.0;0.429273774406518;81
967;Augen-, Ohren- & Nasenmedikamente;8.0;48177.0;0.418706021545551;81
968;Augen-, Ohren- & Nasenmedikamente;9.0;48351.0;0.397385783127546;81
969;Augen-, Ohren- & Nasenmedikamente;10.0;53851.0;0.403985069915136;81
970;Augen-, Ohren- & Nasenmedikamente;11.0;60295.0;0.419786051911435;81
971;Augen-, Ohren- & Nasenmedikamente;12.0;56467.0;0.427099013583155;81
972;Geldbörsen;1.0;61264.0;0.234411726299295;82
973;Geldbörsen;2.0;44239.0;0.22787585614503;82
974;Geldbörsen;3.0;47938.0;0.230339188117986;82
975;Geldbörsen;4.0;42505.0;0.241430419950594;82
976;Geldbörsen;5.0;51574.0;0.24430914802032;82
977;Geldbörsen;6.0;39483.0;0.250664843097029;82
978;Geldbörsen;7.0;53262.0;0.241391611280087;82
979;Geldbörsen;8.0;56216.0;0.244040842464779;82
980;Geldbörsen;9.0;47533.0;0.238676288052511;82
981;Geldbörsen;10.0;47800.0;0.240313807531381;82
982;Geldbörsen;11.0;75173.0;0.232610112673433;82
983;Geldbörsen;12.0;108288.0;0.237958037825059;82
984;Trinkflaschen;1.0;71637.0;0.247716214874392;83
985;Trinkflaschen;2.0;34986.0;0.262219173383639;83
986;Trinkflaschen;3.0;44189.0;0.246758243001652;83
987;Trinkflaschen;4.0;46096.5;0.245166088249876;83
988;Trinkflaschen;5.0;48004.0;0.248625114573786;83
989;Trinkflaschen;6.0;54461.0;0.266502634913057;83
990;Trinkflaschen;7.0;62719.0;0.251741896395032;83
991;Trinkflaschen;8.0;71011.0;0.25988931292335;83
992;Trinkflaschen;9.0;68353.0;0.251298406799994;83
993;Trinkflaschen;10.0;54371.0;0.257361461072998;83
994;Trinkflaschen;11.0;68006.0;0.225656559715319;83
995;Trinkflaschen;12.0;77512.0;0.221191557436268;83
996;Rauchmelder;1.0;70847.5;0.296791680916011;84
997;Rauchmelder;2.0;64183.0;0.30802548961563;84
998;Rauchmelder;3.0;63957.0;0.302390668730553;84
999;Rauchmelder;4.0;45967.0;0.300868014010051;84
1000;Rauchmelder;5.0;49965.0;0.298829180426298;84
1001;Rauchmelder;6.0;33516.0;0.283536221506146;84
1002;Rauchmelder;7.0;42512.0;0.288930184418517;84
1003;Rauchmelder;8.0;43982.0;0.31151380110045;84
1004;Rauchmelder;9.0;50014.0;0.312552485304115;84
1005;Rauchmelder;10.0;56240.0;0.320003556187767;84
1006;Rauchmelder;11.0;67517.0;0.320482248915088;84
1007;Rauchmelder;12.0;63363.0;0.334832631030728;84
1008;Sanitärinstallation;1.0;67158.0;0.358051162929212;85
1009;Sanitärinstallation;2.0;57996.0;0.355990068280571;85
1010;Sanitärinstallation;3.0;63471.0;0.332230467457579;85
1011;Sanitärinstallation;4.0;52512.0;0.336456429006703;85
1012;Sanitärinstallation;5.0;53920.0;0.337017804154303;85
1013;Sanitärinstallation;6.0;42624.0;0.344266141141141;85
1014;Sanitärinstallation;7.0;54022.0;0.334845063122432;85
1015;Sanitärinstallation;8.0;54156.0;0.338189674274319;85
1016;Sanitärinstallation;9.0;57654.0;0.330523467582475;85
1017;Sanitärinstallation;10.0;53684.0;0.338462111616124;85
1018;Sanitärinstallation;11.0;45353.0;0.33750799285604;85
1019;Sanitärinstallation;12.0;54447.0;0.342222711995151;85
1020;Duschprodukte & Badprodukte;1.0;52890.0;0.330440536963509;86
1021;Duschprodukte & Badprodukte;2.0;43080.0;0.339113277623027;86
1022;Duschprodukte & Badprodukte;3.0;48927.0;0.341181760582092;86
1023;Duschprodukte & Badprodukte;4.0;44637.0;0.36053050160181;86
1024;Duschprodukte & Badprodukte;5.0;48087.0;0.361365857716223;86
1025;Duschprodukte & Badprodukte;6.0;43136.0;0.369111646884273;86
1026;Duschprodukte & Badprodukte;7.0;54659.0;0.366947803655391;86
1027;Duschprodukte & Badprodukte;8.0;50185.0;0.376307661651888;86
1028;Duschprodukte & Badprodukte;9.0;48684.0;0.375688111083724;86
1029;Duschprodukte & Badprodukte;10.0;54175.0;0.364079372404245;86
1030;Duschprodukte & Badprodukte;11.0;73703.0;0.362291901279459;86
1031;Duschprodukte & Badprodukte;12.0;82486.0;0.339209077904129;86
1032;Dünger;1.0;14660.0;0.176057298772169;87
1033;Dünger;2.0;43937.0;0.221043767212145;87
1034;Dünger;3.0;108475.0;0.213053699008988;87
1035;Dünger;4.0;107006.0;0.210988168887726;87
1036;Dünger;5.0;85301.0;0.206644705220337;87
1037;Dünger;6.0;60301.0;0.207840665992272;87
1038;Dünger;7.0;53661.0;0.194573340042116;87
1039;Dünger;8.0;49973.0;0.189922558181418;87
1040;Dünger;9.0;52320.0;0.21085626911315;87
1041;Dünger;10.0;39397.0;0.210269817498794;87
1042;Dünger;11.0;16678.0;0.16111044489747;87
1043;Dünger;12.0;12450.0;0.135502008032129;87
1044;WC;1.0;72377.0;0.299998618345607;88
1045;WC;2.0;62557.0;0.296961171411673;88
1046;WC;3.0;70651.0;0.291616537628625;88
1047;WC;4.0;54638.0;0.308942494234782;88
1048;WC;5.0;54674.0;0.292625379522259;88
1049;WC;6.0;40664.0;0.305823332677553;88
1050;WC;7.0;48973.0;0.304821023829457;88
1051;WC;8.0;54769.0;0.320856689002903;88
1052;WC;9.0;56981.0;0.311910987873151;88
1053;WC;10.0;55604.0;0.316577944032803;88
1054;WC;11.0;54707.0;0.302272130286315;88
1055;WC;12.0;53810.0;0.320386545251812;88
1056;Umhängetaschen;1.0;48267.0;0.227608925352725;89
1057;Umhängetaschen;2.0;36728.0;0.224297538662601;89
1058;Umhängetaschen;3.0;43493.0;0.220978088428023;89
1059;Umhängetaschen;4.0;44078.0;0.233331630307056;89
1060;Umhängetaschen;5.0;44663.0;0.228600855294091;89
1061;Umhängetaschen;6.0;39809.0;0.235424150317767;89
1062;Umhängetaschen;7.0;55499.0;0.236869132777167;89
1063;Umhängetaschen;8.0;57578.0;0.238042307825906;89
1064;Umhängetaschen;9.0;49598.0;0.232831969031009;89
1065;Umhängetaschen;10.0;52964.0;0.227324220225059;89
1066;Umhängetaschen;11.0;74986.0;0.227375776811672;89
1067;Umhängetaschen;12.0;91742.0;0.21533212705195;89
1068;Laserdrucker;1.0;67866.0;0.251024076857337;90
1069;Laserdrucker;2.0;52923.0;0.261209681990817;90
1070;Laserdrucker;3.0;56507.0;0.25189799493868;90
1071;Laserdrucker;4.0;47212.0;0.239494196390748;90
1072;Laserdrucker;5.0;48139.0;0.245622052805418;90
1073;Laserdrucker;6.0;36522.0;0.263074311373966;90
1074;Laserdrucker;7.0;43202.0;0.266445997870469;90
1075;Laserdrucker;8.0;44798.0;0.271775525693111;90
1076;Laserdrucker;9.0;52827.0;0.290306093474928;90
1077;Laserdrucker;10.0;54999.0;0.278823251331842;90
1078;Laserdrucker;11.0;70353.0;0.276391909371313;90
1079;Laserdrucker;12.0;58745.0;0.248004085454081;90
1080;Reinigungsmittel;1.0;51903.0;0.324509180586864;91
1081;Reinigungsmittel;2.0;50367.0;0.31312168681875;91
1082;Reinigungsmittel;3.0;62422.0;0.298260228765499;91
1083;Reinigungsmittel;4.0;60658.0;0.290810775165683;91
1084;Reinigungsmittel;5.0;57206.0;0.296157745691011;91
1085;Reinigungsmittel;6.0;43634.0;0.305220699454554;91
1086;Reinigungsmittel;7.0;51958.0;0.3048231263713;91
1087;Reinigungsmittel;8.0;52710.0;0.30618478467084;91
1088;Reinigungsmittel;9.0;48873.0;0.306283633089845;91
1089;Reinigungsmittel;10.0;52009.0;0.320482993328078;91
1090;Reinigungsmittel;11.0;54076.0;0.321880316591464;91
1091;Reinigungsmittel;12.0;46627.0;0.322817251806893;91
1092;Gin;1.0;45195.0;0.205487332669543;92
1093;Gin;2.0;38792.0;0.215508352237575;92
1094;Gin;3.0;45184.0;0.209078434844193;92
1095;Gin;4.0;46865.0;0.1980795903126;92
1096;Gin;5.0;51933.0;0.22421196541698;92
1097;Gin;6.0;52986.0;0.22668251991092;92
1098;Gin;7.0;62765.0;0.218816219230463;92
1099;Gin;8.0;51507.0;0.223950142699051;92
1100;Gin;9.0;42216.0;0.22588592003032;92
1101;Gin;10.0;43719.0;0.253573960978064;92
1102;Gin;11.0;68530.0;0.231139646869984;92
1103;Gin;12.0;78719.0;0.231379971798422;92
1104;Plattenspieler;1.0;75614.0;0.222366228476208;93
1105;Plattenspieler;2.0;50103.0;0.225774903698381;93
1106;Plattenspieler;3.0;54659.0;0.230410362428877;93
1107;Plattenspieler;4.0;40990.0;0.221980970968529;93
1108;Plattenspieler;5.0;42223.0;0.230040499253961;93
1109;Plattenspieler;6.0;36850.0;0.217232021709634;93
1110;Plattenspieler;7.0;35887.0;0.215760581826288;93
1111;Plattenspieler;8.0;35782.0;0.219356100832821;93
1112;Plattenspieler;9.0;40314.0;0.219129830828;93
1113;Plattenspieler;10.0;61637.5;0.23765705184923;93
1114;Plattenspieler;11.0;82961.0;0.236086835983173;93
1115;Plattenspieler;12.0;86708.0;0.239943257830881;93
1116;Pflege-Geschenksets;1.0;48004.0;0.288621781518207;94
1117;Pflege-Geschenksets;2.0;44873.0;0.299142385061239;94
1118;Pflege-Geschenksets;3.0;41742.0;0.29282257678118;94
1119;Pflege-Geschenksets;4.0;40502.0;0.293220087896894;94
1120;Pflege-Geschenksets;5.0;44874.0;0.313277176093061;94
1121;Pflege-Geschenksets;6.0;35067.0;0.309464738928337;94
1122;Pflege-Geschenksets;7.0;39027.0;0.324365183078382;94
1123;Pflege-Geschenksets;8.0;33955.0;0.307289059048741;94
1124;Pflege-Geschenksets;9.0;33731.0;0.297322937357327;94
1125;Pflege-Geschenksets;10.0;47736.0;0.309472934472934;94
1126;Pflege-Geschenksets;11.0;96977.0;0.331160996937418;94
1127;Pflege-Geschenksets;12.0;125064.0;0.319924198810209;94
1128;Schmerzmittel;1.0;58183.0;0.343880514927041;95
1129;Schmerzmittel;2.0;48637.0;0.361391533194893;95
1130;Schmerzmittel;3.0;52331.0;0.351760906537234;95
1131;Schmerzmittel;4.0;48094.0;0.347610928598162;95
1132;Schmerzmittel;5.0;46597.0;0.374905649422284;95
1133;Schmerzmittel;6.0;45100.0;0.411441241685144;95
1134;Schmerzmittel;7.0;48538.0;0.418702871976596;95
1135;Schmerzmittel;8.0;53018.0;0.41525519634841;95
1136;Schmerzmittel;9.0;53821.0;0.381170918414745;95
1137;Schmerzmittel;10.0;52883.0;0.380367982149273;95
1138;Schmerzmittel;11.0;56052.0;0.394651395133091;95
1139;Schmerzmittel;12.0;53256.0;0.417905963647289;95
1140;Kaffee & Espresso;1.0;61684.0;0.29576551455807;96
1141;Kaffee & Espresso;2.0;48629.0;0.316045980793354;96
1142;Kaffee & Espresso;3.0;61846.0;0.292371374058144;96
1143;Kaffee & Espresso;4.0;50124.0;0.30296863777831;96
1144;Kaffee & Espresso;5.0;53033.0;0.333773310957328;96
1145;Kaffee & Espresso;6.0;36225.0;0.312850241545894;96
1146;Kaffee & Espresso;7.0;48776.0;0.306605707725111;96
1147;Kaffee & Espresso;8.0;49368.0;0.31883001134338;96
1148;Kaffee & Espresso;9.0;48974.0;0.303936782782701;96
1149;Kaffee & Espresso;10.0;51311.0;0.291399504979439;96
1150;Kaffee & Espresso;11.0;57607.0;0.311559359105664;96
1151;Kaffee & Espresso;12.0;53651.0;0.299397960895417;96
1152;Rennräder;1.0;39648.0;0.233353510895884;97
1153;Rennräder;2.0;39116.0;0.244247878106146;97
1154;Rennräder;3.0;48497.0;0.238241540713859;97
1155;Rennräder;4.0;51525.0;0.243493449781659;97
1156;Rennräder;5.0;54351.0;0.258376110835127;97
1157;Rennräder;6.0;55785.0;0.270520749305369;97
1158;Rennräder;7.0;73452.0;0.235201219844252;97
1159;Rennräder;8.0;76548.0;0.234545644562889;97
1160;Rennräder;9.0;60586.0;0.235235863070676;97
1161;Rennräder;10.0;47258.0;0.24313343772483;97
1162;Rennräder;11.0;38973.0;0.230877787186001;97
1163;Rennräder;12.0;30723.0;0.206229860365199;97
1164;Sportbrillen;1.0;48483.0;0.178289297279459;98
1165;Sportbrillen;2.0;48266.0;0.236046077984503;98
1166;Sportbrillen;3.0;58190.0;0.222718680185599;98
1167;Sportbrillen;4.0;64422.0;0.227049765608022;98
1168;Sportbrillen;5.0;60738.0;0.246155619216965;98
1169;Sportbrillen;6.0;68124.0;0.255181727438201;98
1170;Sportbrillen;7.0;73348.0;0.250490810928723;98
1171;Sportbrillen;8.0;59943.0;0.250938391471898;98
1172;Sportbrillen;9.0;38954.0;0.24241412948606;98
1173;Sportbrillen;10.0;29349.0;0.24764046475178;98
1174;Sportbrillen;11.0;29479.0;0.255910987482615;98
1175;Sportbrillen;12.0;32006.0;0.23495594576017;98
1176;Kamerataschen;1.0;50189.0;0.269680607304389;99
1177;Kamerataschen;2.0;52012.0;0.28308979838439;99
1178;Kamerataschen;3.0;53835.0;0.259459459459459;99
1179;Kamerataschen;4.0;51620.0;0.257458349476947;99
1180;Kamerataschen;5.0;49685.0;0.271872798631378;99
1181;Kamerataschen;6.0;43159.0;0.261150629069256;99
1182;Kamerataschen;7.0;51005.0;0.261641015586707;99
1183;Kamerataschen;8.0;49831.0;0.26790552065983;99
1184;Kamerataschen;9.0;44857.0;0.255099538533562;99
1185;Kamerataschen;10.0;46649.0;0.244635469141889;99
1186;Kamerataschen;11.0;57777.0;0.253093791647195;99
1187;Kamerataschen;12.0;63997.0;0.268684469584512;99
1188;Modelleisenbahnen;1.0;61563.0;0.201955720156588;100
1189;Modelleisenbahnen;2.0;46386.0;0.2217048247316;100
1190;Modelleisenbahnen;3.0;46734.0;0.215260837933838;100
1191;Modelleisenbahnen;4.0;36781.0;0.211386313585819;100
1192;Modelleisenbahnen;5.0;35983.0;0.224300364060807;100
1193;Modelleisenbahnen;6.0;28738.0;0.221657735402603;100
1194;Modelleisenbahnen;7.0;33594.0;0.221914627612074;100
1195;Modelleisenbahnen;8.0;35991.0;0.219804951237809;100
1196;Modelleisenbahnen;9.0;39150.0;0.221455938697318;100
1197;Modelleisenbahnen;10.0;58843.0;0.232211138113285;100
1198;Modelleisenbahnen;11.0;84046.0;0.237607976584251;100
1199;Modelleisenbahnen;12.0;98304.0;0.240041097005208;100
